Market,STATUS (CHECK 1),TIME (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),STATUS (CHECK 6),TIME (CHECK 6),STATUS (CHECK 7),TIME (CHECK 7),STATUS (CHECK 8),TIME (CHECK 8),STATUS (CHECK 9),TIME (CHECK 9),STATUS (CHECK 10),TIME (CHECK 10),STATUS (CHECK 11),TIME (CHECK 11),STATUS (CHECK 12),TIME (CHECK 12),STATUS (CHECK 13),TIME (CHECK 13),STATUS (CHECK 14),TIME (CHECK 14),STATUS (CHECK 15),TIME (CHECK 15),STATUS (CHECK 16),TIME (CHECK 16),DEPTH
SUI_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$7.9K / $8.3K
TON_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$17.8K / $22.5K
TRX_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$414.5K / $414.5K
USDC_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$851.0K / $1.18M
WIF_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$4.5K / $4.7K
XLM_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$64.6K / $92.4K
XRP_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$114.9K / $114.9K
XYO_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$906 / $1.9K
ZKSync_USDT,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$7.4K / $8.1K
USDT_CNGN,WARNING,00:53:49,WARNING,04:21:44,WARNING,06:16:18,WARNING,07:22:57,WARNING,08:36:00,WARNING,10:26:01,WARNING,11:17:54,WARNING,12:31:59,WARNING,12:59:53,WARNING,14:50:02,WARNING,16:17:06,WARNING,17:41:00,WARNING,19:20:06,WARNING,20:35:44,WARNING,22:01:04,WARNING,22:55:16,$0 / $0
BTC_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,WARNING,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$2046.17M / $2046.17M
USDT_NGN,CHECKED,00:53:49,WARNING,04:21:44,CHECKED,06:16:18,WARNING,07:22:57,CHECKED,08:36:00,WARNING,10:26:01,WARNING,11:17:54,WARNING,12:31:59,WARNING,12:59:53,WARNING,14:50:02,WARNING,16:17:06,WARNING,17:41:00,WARNING,19:20:06,WARNING,20:35:44,WARNING,22:01:04,WARNING,22:55:16,$123.71M / $123.71M
QDX_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$475.0K / $502.6K
ETH_NGN,WARNING,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,WARNING,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$1035.99M / $1035.99M
TRX_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$576.68M / $576.68M
XRP_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$124.40M / $124.40M
DASH_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$27.98M / $27.98M
LTC_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$168.97M / $168.97M
SOL_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,WARNING,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$140.77M / $140.77M
USDC_NGN,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,WARNING,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,WARNING,22:01:04,CHECKED,22:55:16,$2132.46M / $3128.94M
CNGN_NGN,WARNING,00:53:49,WARNING,04:21:44,WARNING,06:16:18,WARNING,07:22:57,WARNING,08:36:00,WARNING,10:26:01,WARNING,11:17:54,WARNING,12:31:59,WARNING,12:59:53,WARNING,14:50:02,WARNING,16:17:06,WARNING,17:41:00,WARNING,19:20:06,WARNING,20:35:44,WARNING,22:01:04,WARNING,22:55:16,$0 / $0
USDT_GHS,CHECKED,00:53:49,CHECKED,04:21:44,CHECKED,06:16:18,CHECKED,07:22:57,CHECKED,08:36:00,CHECKED,10:26:01,CHECKED,11:17:54,CHECKED,12:31:59,CHECKED,12:59:53,CHECKED,14:50:02,CHECKED,16:17:06,CHECKED,17:41:00,CHECKED,19:20:06,CHECKED,20:35:44,CHECKED,22:01:04,CHECKED,22:55:16,$404.2K / $495.9K
