Market,STATUS (CHECK 1),TIME (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),STATUS (CHECK 6),TIME (CHECK 6),STATUS (CHECK 7),TIME (CHECK 7),STATUS (CHECK 8),TIME (CHECK 8),STATUS (CHECK 9),TIME (CHECK 9),STATUS (CHECK 10),TIME (CHECK 10),STATUS (CHECK 11),TIME (CHECK 11),STATUS (CHECK 12),TIME (CHECK 12),STATUS (CHECK 13),TIME (CHECK 13),STATUS (CHECK 14),TIME (CHECK 14),STATUS (CHECK 15),TIME (CHECK 15),STATUS (CHECK 16),TIME (CHECK 16),STATUS (CHECK 17),TIME (CHECK 17),DEPTH
FARTCOIN_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$20.5K / $22.9K
FLOKI_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$17.9K / $21.7K
HYPE_USDT,CHECKED,00:03:57,CHECKED,00:58:54,WARNING,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$2.5K / $2.7K
LINK_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$122.9K / $122.9K
LSK_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$12.5K / $15.0K
LTC_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$98.0K / $98.0K
NEAR_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$6.3K / $6.3K
NOS_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$1.7K / $1.9K
PEPE_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,WARNING,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$22.8K / $24.2K
POL_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,WARNING,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$38.3K / $39.8K
QDX_USDT,CHECKED,00:03:57,CHECKED,00:58:54,WARNING,04:35:27,WARNING,06:57:59,SKIPPED,,WARNING,09:53:26,WARNING,10:20:46,WARNING,11:20:01,WARNING,12:19:42,WARNING,13:08:57,WARNING,15:18:42,WARNING,18:00:57,WARNING,19:07:04,WARNING,20:39:53,WARNING,21:57:58,WARNING,22:54:19,WARNING,23:56:30,$1.9K / $2.1K
RENDER_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$10.9K / $12.2K
Sonic_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$7.7K / $8.4K
SHIB_USDT,CHECKED,00:03:57,CHECKED,00:58:54,WARNING,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$13.0K / $14.6K
SLP_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$5.7K / $5.7K
SOL_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$34.7K / $42.6K
STRK_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$676 / $761
SUI_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$7.4K / $8.3K
TON_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$12.4K / $15.3K
TRX_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$451.7K / $451.7K
USDC_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$2.42M / $3.31M
WIF_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,WARNING,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$4.7K / $5.5K
XLM_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$58.7K / $80.7K
XRP_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$121.9K / $121.9K
XYO_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$1.5K / $2.1K
ZKSync_USDT,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$6.3K / $6.8K
USDT_CNGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,WARNING,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$63.73M / $63.73M
BTC_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$1732.81M / $1732.81M
USDT_NGN,WARNING,00:03:57,WARNING,00:58:54,WARNING,04:35:27,WARNING,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,WARNING,12:19:42,WARNING,13:08:57,WARNING,15:18:42,WARNING,18:00:57,WARNING,19:07:04,WARNING,20:39:53,WARNING,21:57:58,WARNING,22:54:19,WARNING,23:56:30,$99.33M / $118.39M
QDX_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,WARNING,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$1.15M / $1.15M
ETH_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$1680.80M / $1680.80M
TRX_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$934.81M / $934.81M
XRP_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,WARNING,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$130.19M / $130.19M
DASH_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$31.79M / $31.79M
LTC_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$132.63M / $132.63M
SOL_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$133.14M / $133.14M
USDC_NGN,WARNING,00:03:57,WARNING,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,WARNING,15:18:42,WARNING,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$2794.34M / $2794.34M
CNGN_NGN,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$6.31M / $8.68M
USDT_GHS,CHECKED,00:03:57,CHECKED,00:58:54,CHECKED,04:35:27,CHECKED,06:57:59,SKIPPED,,CHECKED,09:53:26,CHECKED,10:20:46,CHECKED,11:20:01,CHECKED,12:19:42,CHECKED,13:08:57,CHECKED,15:18:42,CHECKED,18:00:57,CHECKED,19:07:04,CHECKED,20:39:53,CHECKED,21:57:58,CHECKED,22:54:19,CHECKED,23:56:30,$2.42M / $3.06M
