Market,STATUS (CHECK 1),TIME (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),STATUS (CHECK 6),TIME (CHECK 6),STATUS (CHECK 7),TIME (CHECK 7),STATUS (CHECK 8),TIME (CHECK 8),STATUS (CHECK 9),TIME (CHECK 9),STATUS (CHECK 10),TIME (CHECK 10),STATUS (CHECK 11),TIME (CHECK 11),STATUS (CHECK 12),TIME (CHECK 12),STATUS (CHECK 13),TIME (CHECK 13),STATUS (CHECK 14),TIME (CHECK 14),STATUS (CHECK 15),TIME (CHECK 15),STATUS (CHECK 16),TIME (CHECK 16),STATUS (CHECK 17),TIME (CHECK 17),STATUS (CHECK 18),TIME (CHECK 18),STATUS (CHECK 19),TIME (CHECK 19),STATUS (CHECK 20),TIME (CHECK 20),DEPTH
NOS_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$528 / $631
PEPE_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$10.4K / $10.4K
POL_USDT,CHECKED,00:45:12,WARNING,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$13.5K / $17.0K
QDX_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,WARNING,14:18:55,WARNING,15:00:02,WARNING,15:51:20,WARNING,16:49:08,WARNING,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,WARNING,20:43:51,CHECKED,21:50:25,WARNING,22:46:11,WARNING,23:49:46,$613 / $613
RENDER_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$8.9K / $9.9K
Sonic_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$4.9K / $5.8K
SHIB_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$11.8K / $11.8K
SLP_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$6.3K / $6.7K
SOL_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,WARNING,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$23.1K / $28.0K
STRK_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,WARNING,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$999 / $1.1K
SUI_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$6.1K / $6.4K
TON_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$25.4K / $45.1K
TRX_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$426.6K / $426.6K
USDC_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$1.85M / $2.57M
WIF_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$5.7K / $6.1K
XLM_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$35.1K / $52.3K
XRP_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$143.1K / $143.1K
XYO_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$712 / $1.6K
ZKSync_USDT,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$3.6K / $3.9K
USDT_CNGN,WARNING,00:45:12,WARNING,04:22:45,WARNING,06:36:07,WARNING,08:12:32,WARNING,08:55:13,WARNING,09:55:10,WARNING,10:53:01,WARNING,11:51:12,WARNING,12:41:44,WARNING,14:18:55,WARNING,15:00:02,WARNING,15:51:20,WARNING,16:49:08,WARNING,17:55:41,WARNING,18:48:58,WARNING,20:00:24,WARNING,20:43:51,WARNING,21:50:25,WARNING,22:46:11,WARNING,23:49:46,$0 / $0
BTC_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$2072.72M / $2072.72M
USDT_NGN,WARNING,00:45:12,WARNING,04:22:45,WARNING,06:36:07,WARNING,08:12:32,WARNING,08:55:13,WARNING,09:55:10,WARNING,10:53:01,WARNING,11:51:12,WARNING,12:41:44,WARNING,14:18:55,WARNING,15:00:02,WARNING,15:51:20,WARNING,16:49:08,CHECKED,17:55:41,WARNING,18:48:58,WARNING,20:00:24,WARNING,20:43:51,WARNING,21:50:25,WARNING,22:46:11,WARNING,23:49:46,$27.61M / $40.21M
QDX_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$1.05M / $1.06M
ETH_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,WARNING,22:46:11,CHECKED,23:49:46,$1518.11M / $1518.11M
TRX_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$763.66M / $763.66M
XRP_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$138.84M / $138.84M
DASH_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$40.68M / $40.68M
LTC_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$159.82M / $159.82M
SOL_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,CHECKED,14:18:55,CHECKED,15:00:02,CHECKED,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$266.17M / $266.17M
USDC_NGN,CHECKED,00:45:12,CHECKED,04:22:45,CHECKED,06:36:07,CHECKED,08:12:32,CHECKED,08:55:13,CHECKED,09:55:10,CHECKED,10:53:01,CHECKED,11:51:12,CHECKED,12:41:44,WARNING,14:18:55,WARNING,15:00:02,WARNING,15:51:20,CHECKED,16:49:08,CHECKED,17:55:41,CHECKED,18:48:58,CHECKED,20:00:24,CHECKED,20:43:51,CHECKED,21:50:25,CHECKED,22:46:11,CHECKED,23:49:46,$5776.35M / $5776.35M
