timestamp,symbol,event_type,spread,diff,status,notes
2026-02-10 22:35:08,AAVE_USDT,SCRAPE_FAILED,,,,"Message: 
Stacktrace:
#0 0x5566b06ef70a <unknown>
#1 0x5566b0177f92 <unknown>
#2 0x5566b01cc6ce <unknown>
#3 0x5566b01cc9f1 <unknown>
#4 0x5566b0218064 <unknown>
#5 0x5566b021528e <unknown>
#6 0x5566b01be6d7 <unknown>
#7 0x5566b01bf4c1 <unknown>
#8 0x5566b06b4caf <unknown>
#9 0x5566b06b7c9e <unknown>
#10 0x5566b06a2b6e <unknown>
#11 0x5566b06b8439 <unknown>
#12 0x5566b068b127 <unknown>
#13 0x5566b06dd568 <unknown>
#14 0x5566b06dd793 <unknown>
#15 0x5566b06ee9e1 <unknown>
#16 0x7f94e9024aa4 <unknown>
#17 0x7f94e90b1c6c <unknown>
"
2026-02-10 22:35:21,BCH_USDT,WARNING_ENTERED,0.0877,-66.26923076923077,Warning,
2026-02-10 22:36:35,SOL_USDT,WARNING_CLEARED,0.251,0.40000000000000036,Healthy,
2026-02-10 22:37:21,XRP_NGN,WARNING_ENTERED,0.292,-41.6,Warning,
2026-02-10 23:04:10,BCH_USDT,WARNING_CLEARED,0.281,8.076923076923084,Healthy,
2026-02-10 23:06:14,XRP_NGN,WARNING_CLEARED,0.451,-9.799999999999997,Healthy,
