Market,STATUS (CHECK 1),TIME (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),STATUS (CHECK 6),TIME (CHECK 6),STATUS (CHECK 7),TIME (CHECK 7),STATUS (CHECK 8),TIME (CHECK 8),STATUS (CHECK 9),TIME (CHECK 9),STATUS (CHECK 10),TIME (CHECK 10),STATUS (CHECK 11),TIME (CHECK 11),STATUS (CHECK 12),TIME (CHECK 12),STATUS (CHECK 13),TIME (CHECK 13),STATUS (CHECK 14),TIME (CHECK 14),STATUS (CHECK 15),TIME (CHECK 15),STATUS (CHECK 16),TIME (CHECK 16),STATUS (CHECK 17),TIME (CHECK 17),STATUS (CHECK 18),TIME (CHECK 18),STATUS (CHECK 19),TIME (CHECK 19),STATUS (CHECK 20),TIME (CHECK 20),DEPTH
DOT_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$24.7K / $31.5K
DOGE_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,WARNING,08:09:56,CHECKED,08:53:19,WARNING,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$198.8K / $198.8K
ETH_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$154.1K / $154.1K
FARTCOIN_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,WARNING,23:48:58,$8.2K / $8.2K
FLOKI_USDT,WARNING,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,WARNING,08:09:56,CHECKED,08:53:19,WARNING,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$10.0K / $13.8K
HYPE_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$1.4K / $2.2K
LINK_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$60.2K / $84.0K
LSK_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$20.3K / $23.5K
LTC_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$76.2K / $76.2K
NEAR_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$4.7K / $5.1K
NOS_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,WARNING,23:48:58,$570 / $570
PEPE_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,WARNING,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$25.5K / $28.3K
POL_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,WARNING,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$61.4K / $70.1K
QDX_USDT,WARNING,00:41:06,WARNING,04:29:18,WARNING,06:37:26,WARNING,08:09:56,WARNING,08:53:19,WARNING,09:53:41,WARNING,10:50:32,WARNING,11:50:30,WARNING,12:39:19,WARNING,14:15:41,WARNING,14:55:34,WARNING,15:48:23,WARNING,16:44:25,WARNING,17:50:15,WARNING,18:44:29,WARNING,19:56:35,WARNING,20:40:35,WARNING,21:48:23,WARNING,22:43:49,WARNING,23:48:58,$369 / $369
RENDER_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$8.5K / $9.5K
Sonic_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$6.4K / $7.2K
SHIB_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$23.4K / $26.7K
SLP_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$5.1K / $5.1K
SOL_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,WARNING,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$18.1K / $22.0K
STRK_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$1.1K / $1.3K
SUI_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$5.1K / $6.0K
TON_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$20.5K / $27.0K
TRX_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$310.4K / $310.4K
USDC_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$404.6K / $404.6K
WIF_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$7.3K / $7.9K
XLM_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$19.5K / $23.1K
XRP_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$51.2K / $51.2K
XYO_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$3.1K / $3.5K
ZKSync_USDT,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$5.8K / $6.5K
USDT_CNGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$69.27M / $81.72M
BTC_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,WARNING,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$1796.05M / $1796.05M
USDT_NGN,WARNING,00:41:06,WARNING,04:29:18,WARNING,06:37:26,WARNING,08:09:56,WARNING,08:53:19,WARNING,09:53:41,WARNING,10:50:32,WARNING,11:50:30,WARNING,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,WARNING,15:48:23,WARNING,16:44:25,WARNING,17:50:15,WARNING,18:44:29,WARNING,19:56:35,WARNING,20:40:35,WARNING,21:48:23,WARNING,22:43:49,WARNING,23:48:58,$21.85M / $30.56M
QDX_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,WARNING,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,WARNING,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$327.7K / $344.5K
ETH_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$1123.66M / $1123.66M
TRX_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$790.99M / $790.99M
XRP_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$109.39M / $109.39M
DASH_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$26.49M / $26.49M
LTC_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$156.72M / $156.72M
SOL_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$126.30M / $126.30M
USDC_NGN,CHECKED,00:41:06,CHECKED,04:29:18,CHECKED,06:37:26,CHECKED,08:09:56,CHECKED,08:53:19,CHECKED,09:53:41,CHECKED,10:50:32,CHECKED,11:50:30,CHECKED,12:39:19,CHECKED,14:15:41,CHECKED,14:55:34,CHECKED,15:48:23,CHECKED,16:44:25,CHECKED,17:50:15,CHECKED,18:44:29,CHECKED,19:56:35,CHECKED,20:40:35,CHECKED,21:48:23,CHECKED,22:43:49,CHECKED,23:48:58,$6211.53M / $6211.53M
