Market,STATUS (CHECK 1),TIME (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),STATUS (CHECK 6),TIME (CHECK 6),STATUS (CHECK 7),TIME (CHECK 7),STATUS (CHECK 8),TIME (CHECK 8),STATUS (CHECK 9),TIME (CHECK 9),STATUS (CHECK 10),TIME (CHECK 10),STATUS (CHECK 11),TIME (CHECK 11),STATUS (CHECK 12),TIME (CHECK 12),STATUS (CHECK 13),TIME (CHECK 13),STATUS (CHECK 14),TIME (CHECK 14),STATUS (CHECK 15),TIME (CHECK 15),STATUS (CHECK 16),TIME (CHECK 16),STATUS (CHECK 17),TIME (CHECK 17),STATUS (CHECK 18),TIME (CHECK 18),DEPTH
XYO_USDT,SKIPPED,,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$599 / $1.8K
ZKSync_USDT,SKIPPED,,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$7.9K / $8.8K
USDT_CNGN,SKIPPED,,WARNING,03:55:19,WARNING,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,WARNING,09:54:25,WARNING,10:52:19,WARNING,11:51:58,WARNING,12:42:11,WARNING,14:16:50,WARNING,14:58:53,WARNING,15:50:47,WARNING,16:47:13,WARNING,17:54:21,WARNING,18:48:51,WARNING,20:00:15,WARNING,20:43:25,$0 / $0
BTC_NGN,SKIPPED,,WARNING,03:55:19,WARNING,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$1696.38M / $1696.38M
USDT_NGN,SKIPPED,,WARNING,03:55:19,WARNING,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,WARNING,11:51:58,WARNING,12:42:11,WARNING,14:16:50,WARNING,14:58:53,WARNING,15:50:47,WARNING,16:47:13,WARNING,17:54:21,WARNING,18:48:51,WARNING,20:00:15,WARNING,20:43:25,$40.64M / $42.90M
QDX_NGN,SKIPPED,,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,WARNING,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$803.9K / $1.20M
ETH_NGN,SKIPPED,,WARNING,03:55:19,WARNING,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,WARNING,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,WARNING,20:00:15,CHECKED,20:43:25,$708.79M / $1010.36M
TRX_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$453.96M / $453.96M
XRP_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,WARNING,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$154.72M / $154.72M
DASH_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$28.70M / $28.70M
LTC_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$135.09M / $135.09M
SOL_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$137.22M / $137.22M
USDC_NGN,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,WARNING,08:07:38,WARNING,08:51:12,WARNING,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$2741.41M / $2741.41M
CNGN_NGN,WARNING,01:26:12,WARNING,03:55:19,WARNING,05:53:59,WARNING,07:02:04,WARNING,08:07:38,WARNING,08:51:12,WARNING,09:54:25,WARNING,10:52:19,WARNING,11:51:58,WARNING,12:42:11,WARNING,14:16:50,WARNING,14:58:53,CHECKED,15:50:47,WARNING,16:47:13,WARNING,17:54:21,WARNING,18:48:51,WARNING,20:00:15,WARNING,20:43:25,$9.86M / $9.86M
USDT_GHS,CHECKED,01:26:12,CHECKED,03:55:19,CHECKED,05:53:59,CHECKED,07:02:04,CHECKED,08:07:38,CHECKED,08:51:12,CHECKED,09:54:25,CHECKED,10:52:19,CHECKED,11:51:58,CHECKED,12:42:11,CHECKED,14:16:50,CHECKED,14:58:53,CHECKED,15:50:47,CHECKED,16:47:13,CHECKED,17:54:21,CHECKED,18:48:51,CHECKED,20:00:15,CHECKED,20:43:25,$343.2K / $495.1K
