timestamp,symbol,event_type,spread,diff,status,notes
2026-02-10 20:51:02,AAVE_USDT,WARNING_CLEARED,0.31,3.3333333333333366,Healthy,
2026-02-10 20:51:21,BTC_USDT,WARNING_CLEARED,0.2,0.0,Healthy,
2026-02-10 20:52:45,USDC_USDT,WARNING_CLEARED,0.0399,99.49999999999999,Healthy,
2026-02-10 20:53:13,QDX_NGN,WARNING_CLEARED,7.0832,-29.168000000000006,Healthy,
2026-02-10 20:53:31,SOL_NGN,WARNING_ENTERED,0.111,-77.8,Warning,
2026-02-10 20:53:34,USDC_NGN,WARNING_ENTERED,0.277,-44.599999999999994,Warning,
